repo_code	file_id	object_id	file_format	file_name	file_size	md5_sum	index_object_id	donor_id/donor_count	project_id/project_count	study	bundle_id	Read Group ID (RG)	Library (LB)	Platform (PL)	Platform Model (PM)	Platform Unit (PU)	Predicted Median Insert Size (PI)	Name of Sequencing Centre (CN)	Date run was produced (DT)
collaboratory	FI802897	0fc15333-caf1-5537-ba6d-9eda757ac4e4	BAM	44cf32ef4c0d7930bbfd86e7be8755f9.Sample_00920111_2.bam	11355599585	44cf32ef4c0d7930bbfd86e7be8755f9		DO50707	ORCA-IN		1	1	illumina		C1NA4ACXX	None			
collaboratory	FI802965	341a2cb0-530f-5e3d-8ec1-727703e98b39	BAM	f87930afdeb608ba62fd9afaca4e9aaa.Sample_00760111_2.bam	9157470677	f87930afdeb608ba62fd9afaca4e9aaa		DO50687	ORCA-IN		1	1	illumina		COELHACXX	None			
collaboratory	FI802972	342b44c8-1b51-59fd-a1a0-2b1dea2b4e2c	BAM	93faafbab3610ae999ed41c801b25d6f.Sample_00800131_2.bam	5916597690	93faafbab3610ae999ed41c801b25d6f		DO50690	ORCA-IN		1	1	illumina		C142VACXX	None			
collaboratory	FI802977	285730b0-74a5-5c3d-b119-8435c9e0749c	BAM	3be4068c6a300b06568508d4fad65910.Sample_00460131_2.bam	6098086222	3be4068c6a300b06568508d4fad65910		DO27953	ORCA-IN		1	1	illumina		D0CHRACXX	None			
collaboratory	FI802907	ab440f2a-752c-52d0-85e4-f50b3a9636fd	BAM	87375858bc70b6c5ce552388e8d5686f.Sample_00630111_2.bam	9660525357	87375858bc70b6c5ce552388e8d5686f		DO50673	ORCA-IN		1	1	illumina		llumina	None			
collaboratory	FI802916	5c522372-cadc-5813-af07-3e3e6cfea516	BAM	9d275a64cbd565e5288a1280448c0f32.Sample_00220131_2.bam	6143918115	9d275a64cbd565e5288a1280448c0f32		DO27905	ORCA-IN		1	1	illumina		D0CHRACXX	None			
collaboratory	FI802929	cb1fb663-554c-5967-9b6c-824cab9c749b	BAM	20c1a434ceac64ebf704308697fe7cb8.Sample_00430131_2.bam	5901966195	20c1a434ceac64ebf704308697fe7cb8		DO27947	ORCA-IN		1	1	illumina		D032BACXX	None			
collaboratory	FI802934	227c906d-a5ee-59d9-bffd-62c4b30cfe1f	BAM	f5b2287b407f8c0188e7d53bebc5a5f8.Sample_00580111_2.bam	10777123718	f5b2287b407f8c0188e7d53bebc5a5f8		DO50666	ORCA-IN		1	1	illumina		llumina	None			
collaboratory	FI802941	a8a46811-6794-5f04-b50f-be9f7c53d3d5	BAM	9f4b12d88f92809609eb04ffc50fb023.Sample_00900111_2.bam	9899898786	9f4b12d88f92809609eb04ffc50fb023		DO50704	ORCA-IN		1	1	illumina		C142VACXX	None			
collaboratory	FI802951	dd9846a9-29fa-5b31-91bf-2d870426b1b3	BAM	e188b0d754a9f104c4b0c14940dfd69c.Sample_01110111_2.bam	12989817851	e188b0d754a9f104c4b0c14940dfd69c		DO50734	ORCA-IN		1	1	illumina		D28UJACXX	None			
collaboratory	FI802957	f080985c-04ee-5c7b-9626-2b6cb1252f64	BAM	b4c82499319bb45ea9dcc741aebba0b0.Sample_00360111_2.bam	6727862139	b4c82499319bb45ea9dcc741aebba0b0		DO27933	ORCA-IN		1	1	illumina		D032BACXX	None			
collaboratory	FI802973	1167bf33-3aa9-51bb-8d1a-a57c6a922758	BAM	cfec3203bc5df66dc315e6fe52bed03e.Sample_00340131_2.bam	5936425052	cfec3203bc5df66dc315e6fe52bed03e		DO27929	ORCA-IN		1	1	illumina		D0CKMACXX	None			
collaboratory	FI802915	116f712a-1878-570f-9738-7d9332c551cb	BAM	66f8aab707539fa529ff7e6101dad5f1.Sample_00910111_2.bam	13529150708	66f8aab707539fa529ff7e6101dad5f1		DO50705	ORCA-IN		1	1	illumina		C1NA4ACXX	None			
collaboratory	FI802910	5ec7d90c-afcd-5091-9f28-35e7d637389c	BAM	eb255e2b4c1f9f88bf40321be277a010.Sample_00530111_2.bam	8433535743	eb255e2b4c1f9f88bf40321be277a010		DO50657	ORCA-IN		1	1	illumina		llumina	None			
collaboratory	FI802925	65061e27-6d1c-5fb9-a973-c70e1cb95945	BAM	da2e9b28fb253c9db3c685db6bf240d3.Sample_00860111_2.bam	11375008891	da2e9b28fb253c9db3c685db6bf240d3		DO50700	ORCA-IN		1	1	illumina		C142VACXX	None			
collaboratory	FI802922	9270b8c9-ca08-5c02-9986-0e947b532485	BAM	f6c9a34bb69f4a11da961732053b6b12.Sample_00300111_2.bam	5662055303	f6c9a34bb69f4a11da961732053b6b12		DO27921	ORCA-IN		1	1	illumina		D0CHRACXX	None			
collaboratory	FI802930	e10fb339-fe6e-50e8-bebd-cfff1b9c2c79	BAM	0d7591edfc0f33609c042e9467ad2540.Sample_00680131_2.bam	6026174680	0d7591edfc0f33609c042e9467ad2540		DO50680	ORCA-IN		1	1	illumina		COELHACXX	None			
collaboratory	FI802884	c29c0279-8182-5e1f-a03a-6ba721fdb289	BAM	09909b2ae8caca631e3fad25aaaa5b15.Sample_01090131_2.bam	7864258174	09909b2ae8caca631e3fad25aaaa5b15		DO50732	ORCA-IN		1	1	illumina		D28UJACXX	None			
collaboratory	FI802881	ad77dd50-aa21-5728-a7e6-c24e4f3451aa	BAM	45c6184de9cfd267e9ba67765063e602.Sample_00320111_2.bam	5758721414	45c6184de9cfd267e9ba67765063e602		DO27925	ORCA-IN		1	1	illumina		D0CKMACXX	None			
collaboratory	FI802895	0b4d0683-2161-551c-b479-2213e564af62	BAM	dd9555593edce4ef9d94ee6486eb57c6.Sample_00650131_2.bam	6379068976	dd9555593edce4ef9d94ee6486eb57c6		DO50676	ORCA-IN		1	1	illumina		COELHACXX	None			
collaboratory	FI802898	4902b2cb-32c2-5539-bd8f-d3d3ead8acac	BAM	3807a0a5d71c7954f9198afed41d06cd.Sample_01000131_2.bam	6873796806	3807a0a5d71c7954f9198afed41d06cd		DO50720	ORCA-IN		1	1	illumina		llumina	None			
collaboratory	FI802956	afffd6d3-2eb6-5ce4-b786-e378420fabe6	BAM	6e735b81a0258ab79a11b631c2e5d664.Sample_00550131_2.bam	6562193451	6e735b81a0258ab79a11b631c2e5d664		DO50660	ORCA-IN		1	1	illumina		llumina	None			
